"Track URI","Track Name","Artist URI","Artist Name","Album URI","Album Name","Album Release Date","Disc Number","Track Number","Track Duration (ms)","Explicit","Popularity","Added By","Added At"
"spotify:track:4q6bSpQPptaC9uIqmu5GEw","Mama - Remastered 2007","spotify:artist:3CkvROUTQ6nRi9yQOcsB50","Genesis","spotify:album:2u0T1xzCoI7ANxWDEj9yl6","Genesis","1983-10-03","1","1","412253","false","59","spotify:user:sebastianelisapfeifer","2017-08-08T20:55:16Z"
"spotify:track:1GqlvSEtMx5xbGptxOTTyk","Peace of Mind","spotify:artist:29kkCKKGXheHuoO829FxWK","Boston","spotify:album:2QLp07RO6anZHmtcKTEvSC","Boston","1976","1","2","303586","false","70","spotify:user:sebastianelisapfeifer","2017-08-08T20:55:46Z"
"spotify:track:46QazXxQS0B31CnbRCy8CV","Rock You Like a Hurricane","spotify:artist:27T030eWyCQRmDyuvr1kxY","Scorpions","spotify:album:4vQ96yyyYbaeTQujH3iTtd","Comeblack","2011-11-04","1","4","255573","false","66","spotify:user:sebastianelisapfeifer","2017-08-14T00:06:37Z"
"spotify:track:0ToHhkK4qtwEyKOxhQpMbJ","Ohio","spotify:artist:1CYsQCypByMVgnv17qsSbQ","Crosby\, Stills\, Nash & Young","spotify:album:5C1NUv7hNWS6n0GBtLetKM","So Far","1974-08-19","1","5","183733","false","67","spotify:user:sebastianelisapfeifer","2017-08-23T20:43:31Z"
"spotify:track:0yLfXULLuRtVj2L4DIrwO7","Today","spotify:artist:2qFr8w5sWUITRlzZ9kZotF","Jefferson Airplane","spotify:album:6lPb7Eoon6QPbscWbMsk6a","Surrealistic Pillow","1967","1","4","177546","false","60","spotify:user:sebastianelisapfeifer","2017-08-27T08:55:46Z"
"spotify:track:0arNrzPygksLY2pEbRgBjw","The Artist In The Ambulance","spotify:artist:3NChzMpu9exTlNPiqUQ2DE","Thrice","spotify:album:7yu7B1B8O07jAFAZEFSRXA","The Artist In The Ambulance","2003-01-01","1","10","219266","false","62","spotify:user:sebastianelisapfeifer","2017-09-03T20:02:33Z"
"spotify:track:0jqK7sGTLsHPkQrrcrGuKD","Still Waiting","spotify:artist:0qT79UgT5tY4yudH9VfsdT","Sum 41","spotify:album:2iOJEUCKJaYseov1qA8ot8","Does This Look Infected?","2002-01-01","1","4","158733","true","72","spotify:user:sebastianelisapfeifer","2017-09-03T20:03:08Z"
"spotify:track:3nO4DXUbCrJo5u6HVwNvcw","Killin The Planet","spotify:artist:7vkiEK5D7Gf0z4M1Va0CXD","The Vines","spotify:album:4PAj4FjIDzHQHot6QunLNF","Wicked Nature","2014-08-29","1","5","204029","false","40","spotify:user:sebastianelisapfeifer","2017-09-04T20:23:53Z"
"spotify:track:1Nfuc6XocpuP7Xp0JJd1kt","Two Heads","spotify:artist:2qFr8w5sWUITRlzZ9kZotF","Jefferson Airplane","spotify:album:7G0BEsYy9kz4Xm2NIeSiyI","Pure... Psychedelic Rock","2013-03-22","3","3","195226","false","5","spotify:user:sebastianelisapfeifer","2017-09-16T12:04:56Z"
"spotify:track:6Vjk8MNXpQpi0F4BefdTyq","Kashmir - Remaster","spotify:artist:36QJpDe2go2KgaRleHCDTp","Led Zeppelin","spotify:album:26tH0kjUhkxBEd3ipGkx3Y","Physical Graffiti (Deluxe Edition)","1975-02-24","1","6","517125","false","65","spotify:user:sebastianelisapfeifer","2017-09-16T12:10:54Z"
"spotify:track:4UB3TaEGEY9WoOpxYNMgy4","The Safety Dance","spotify:artist:34PLzyi7CdXUekiLHYyqXq","Men Without Hats","spotify:album:1bVEmlJR8R3PSd4FHe9xms","The Safety Dance","2010-05-21","1","1","164866","false","64","spotify:user:sebastianelisapfeifer","2017-09-16T12:13:07Z"
"spotify:track:53O11dqezFoFYaaMjr1SPP","Temple of Love - 1992","spotify:artist:4HxBVyHaUa60eCSsJWxwWR","Sisters of Mercy","spotify:album:5fdbQYbqTnCLNTibBdoerT","Some Girls Wander by Mistake","1992-09-01","1","20","488011","false","57","spotify:user:sebastianelisapfeifer","2017-09-17T17:56:50Z"
"spotify:track:2GGkzg0n0cTRbg1HGPW4fR","Vision Thing - Canadian Club Remix","spotify:artist:4HxBVyHaUa60eCSsJWxwWR","Sisters of Mercy","spotify:album:5fdbQYbqTnCLNTibBdoerT","Some Girls Wander by Mistake","1992-09-01","1","21","454400","false","27","spotify:user:sebastianelisapfeifer","2017-09-17T17:57:16Z"
"spotify:track:4bxjjysA7lmrBb01oVQLYv","Camouflage","spotify:artist:0abFhp8sBMhKTXGR435YRI","Stan Ridgway","spotify:album:1dzZukNZgHjqNRL5qqaUc6","The Big Heat","1993-01-01","1","9","437733","false","49","spotify:user:sebastianelisapfeifer","2017-09-19T18:41:44Z"
"spotify:track:1LP4ukbT3JGasxcDpesVtb","Citadel","spotify:artist:22bE4uQ6baNwSHPVcDxLCe","The Rolling Stones","spotify:album:44jYRMyw4XlsW7D6cxGdzk","Their Satanic Majesties Request","1967-12-08","1","2","170713","false","0","spotify:user:sebastianelisapfeifer","2017-09-19T18:42:13Z"
"spotify:track:38Idnqd1XZvGf5VimlGiwT","Tranquilize","spotify:artist:0C0XlULifJtAgn6ZNCW2eu, spotify:artist:42TFhl7WlMRXiNqzSrnzPL","The Killers, Lou Reed","spotify:album:3C4BUBKtD3O6HsSheKElzb","Festival Summer 2008 (SET)","2008-06-13","1","1","225146","false","0","spotify:user:sebastianelisapfeifer","2017-09-19T18:42:35Z"
"spotify:track:4OGPVpIODtyzIzPOBR7Oak","No Time To Cry","spotify:artist:4HxBVyHaUa60eCSsJWxwWR","Sisters of Mercy","spotify:album:4gcUrLYtJEV4TPl9vvO0UF","A Slight Case Of Overbombing","1993","1","10","237866","false","0","spotify:user:sebastianelisapfeifer","2017-09-24T21:49:01Z"
"spotify:track:7egYV3kDFiYw09fwnaCI9i","Fix","spotify:artist:4HxBVyHaUa60eCSsJWxwWR","Sisters of Mercy","spotify:album:5fdbQYbqTnCLNTibBdoerT","Some Girls Wander by Mistake","1992-09-01","1","8","221648","false","23","spotify:user:sebastianelisapfeifer","2017-10-03T18:16:28Z"
"spotify:track:274g0POltAmmFwUOkRN8y5","Flood II - Vinyl Version; New Version for Digital","spotify:artist:4HxBVyHaUa60eCSsJWxwWR","Sisters of Mercy","spotify:album:45hGlbZBJac3W0GuKfk9c8","Floodland Collection","1987-11-13","1","6","374426","false","25","spotify:user:sebastianelisapfeifer","2017-10-22T09:58:13Z"
"spotify:track:1r1fPuhj9H4VdXr7OK6FL5","CASTLE OF GLASS","spotify:artist:6XyY86QOPPrYVGvF9ch6wz","Linkin Park","spotify:album:4XHIjbhjRmqWlosjj5rqSI","LIVING THINGS","2012-06-20","1","6","205400","false","73","spotify:user:sebastianelisapfeifer","2017-10-27T17:43:17Z"
"spotify:track:1CtAzw53AIXKjAemxy4b1j","Beds Are Burning - Remastered","spotify:artist:72KyoXzp0NOQij6OcmZUxk","Midnight Oil","spotify:album:243XzHQegX82bPnUVQ0SPV","Diesel And Dust","1987-10-02","1","1","255680","false","70","spotify:user:sebastianelisapfeifer","2017-11-02T22:14:41Z"
"spotify:track:7nfGP5B3Pc508kEb6zL6r9","The Dead Heart - 2007 Remastered","spotify:artist:72KyoXzp0NOQij6OcmZUxk","Midnight Oil","spotify:album:243XzHQegX82bPnUVQ0SPV","Diesel And Dust","1987-10-02","1","6","311026","false","58","spotify:user:sebastianelisapfeifer","2017-11-02T22:15:49Z"
"spotify:track:0f9h8awV1X4jSllHXXYdfX","Sharp Dressed Man","spotify:artist:2AM4ilv6UzW0uMRuqKtDgN","ZZ Top","spotify:album:20ZZfEgbODMenFN8EKlVFh","ZZ Top's Greatest Hits","1992-04-13","1","2","251946","false","56","spotify:user:sebastianelisapfeifer","2017-11-04T11:09:16Z"
"spotify:track:5LNiqEqpDc8TuqPy79kDBu","Edge of Seventeen - 2016 Remaster","spotify:artist:7crPfGd2k81ekOoSqQKWWz","Stevie Nicks","spotify:album:3S404OgKoVQSJ3xXrDVlp8","Bella Donna (Deluxe Edition)","2016-11-04","1","6","329413","false","65","spotify:user:sebastianelisapfeifer","2017-11-04T11:10:09Z"
"spotify:track:4vJr55lngvhSM8WIh9CjQc","Cemetery Gates","spotify:artist:14pVkFUHDL207LzLHtSA18","Pantera","spotify:album:5szY4sBOSD6IFjFN1RtWTe","Cowboys from Hell","1990-07-20","1","5","422933","true","67","spotify:user:sebastianelisapfeifer","2017-11-04T11:24:59Z"
"spotify:track:3ePwkVyUDNo4UnITQWZcRS","Spellbound","spotify:artist:1n65zfwYIj5kKEtNgxUlWb","Siouxsie and the Banshees","spotify:album:5ShmAjEGEkWROooVfA0Amb","Juju (Remastered & Expanded)","1981","1","1","197013","false","0","spotify:user:sebastianelisapfeifer","2017-11-05T16:06:12Z"
"spotify:track:1yWLndVJKka6oG6d3Z1lex","Dead Souls - From ""The Crow"" Soundtrack","spotify:artist:0X380XXQSNBYuleKzav5UO","Nine Inch Nails","spotify:album:3i13RcPnJ0AkHEamweLGhq","The Downward Spiral","1994-03-08","2","5","293133","false","0","spotify:user:sebastianelisapfeifer","2017-11-05T16:07:56Z"
"spotify:track:0T57cTUpYpvSvZ3GowBuTP","Never Let Me Down Again","spotify:artist:762310PdDnwsDxAQxzQkfX","Depeche Mode","spotify:album:06we4RiGhODMsbAPWmogy2","Music for the Masses (Deluxe)","1987-09-28","1","1","287840","false","60","spotify:user:sebastianelisapfeifer","2017-11-05T16:08:03Z"
"spotify:track:01a0J96fRD91VnjQQUCqMK","The Kids Aren't Alright","spotify:artist:5LfGQac0EIXyAN8aUwmNAQ","The Offspring","spotify:album:5Jf9wK4k3A1rdH8YSBQg0J","Americana","1998-11-16","1","5","180160","false","1","spotify:user:sebastianelisapfeifer","2017-11-11T19:14:10Z"
"spotify:track:0jnFDxgNhS156vu6roUVco","The Guns of Brixton - Remastered","spotify:artist:3RGLhK1IP9jnYFH4BRFJBS","The Clash","spotify:album:6FCzvataOZh68j8OKzOt9a","London Calling (Remastered)","1979","1","10","192440","false","59","spotify:user:sebastianelisapfeifer","2017-12-10T11:56:33Z"
"spotify:track:2nLtzopw4rPReszdYBJU6h","Numb","spotify:artist:6XyY86QOPPrYVGvF9ch6wz","Linkin Park","spotify:album:4Gfnly5CzMJQqkUFfoHaP3","Meteora","2003-03-24","1","13","185586","false","83","spotify:user:sebastianelisapfeifer","2017-12-13T21:07:41Z"
"spotify:track:7MeXwzhSDGfqNfuFANgzVC","Toxicity","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","spotify:album:4DR0GWo7w2GJyQnFVa4jAB","Toxicity","2001-01-01","1","12","218933","false","1","spotify:user:sebastianelisapfeifer","2017-12-13T21:08:56Z"
"spotify:track:3RptaQ5Xb8WvtpItZ2f9Hi","Snuff","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","spotify:album:0hFWapnP7orzXCMwNU5DuA","All Hope Is Gone","2008-08-22","1","11","276146","false","70","spotify:user:sebastianelisapfeifer","2017-12-13T21:14:58Z"
"spotify:track:18lR4BzEs7e3qzc0KVkTpU","What I've Done","spotify:artist:6XyY86QOPPrYVGvF9ch6wz","Linkin Park","spotify:album:2tlTBLz2w52rpGCLBGyGw6","Minutes to Midnight","2007-05-14","1","6","205613","false","78","spotify:user:sebastianelisapfeifer","2017-12-13T21:20:50Z"
"spotify:track:2ZTIw0fZhFp3nnvF41nvVc","Rebel Yell - Remastered","spotify:artist:7lzordPuZEXxwt9aoVZYmG","Billy Idol","spotify:album:1gTvJG5YnrTiwr0uDuzaoA","Greatest Hits","2001-01-01","1","5","286840","false","65","spotify:user:sebastianelisapfeifer","2017-12-25T20:25:10Z"
"spotify:track:0q07lqzKfGJqje97DnEprR","White Wedding - Pt. 1 / Remastered 2002","spotify:artist:7lzordPuZEXxwt9aoVZYmG","Billy Idol","spotify:album:1gTvJG5YnrTiwr0uDuzaoA","Greatest Hits","2001-01-01","1","4","252400","false","52","spotify:user:sebastianelisapfeifer","2017-12-25T20:25:13Z"
"spotify:track:027h5P3kCyktHv9dpHUBBS","Why Don't You Get A Job","spotify:artist:5LfGQac0EIXyAN8aUwmNAQ","The Offspring","spotify:album:5Jf9wK4k3A1rdH8YSBQg0J","Americana","1998-11-16","1","11","172466","true","0","spotify:user:sebastianelisapfeifer","2017-12-25T20:33:55Z"
"spotify:track:74Zp9QiDrFZpBV949AMbUs","Dammit","spotify:artist:6FBDaR13swtiWwGhX1WQsP","blink-182","spotify:album:5IlIcdN5FKmqkhZcWNAqoW","Dude Ranch","1997-01-01","1","3","165373","true","0","spotify:user:sebastianelisapfeifer","2017-12-25T20:34:27Z"
"spotify:track:4PSiPZp8MYMDZzuBhCLgc6","Wasted Years - 1998 Remaster","spotify:artist:6mdiAmATAx73kdxrNrnlao","Iron Maiden","spotify:album:6Iqmuo6t66LmiO3al7U8ZD","Somewhere In Time","1986","1","2","307573","false","0","spotify:user:sebastianelisapfeifer","2017-12-26T12:42:02Z"
"spotify:track:6v3UX3KGvhYwphqipOO84l","Black Diamond - Remastered 2016","spotify:artist:1O8CSXsPwEqxcoBE360PPO","Stratovarius","spotify:album:0nNcvYfLnlpw3YGj4ka1QO","Best Of (Remastered)","2016-05-20","1","24","341000","false","51","spotify:user:sebastianelisapfeifer","2017-12-28T12:54:54Z"
"spotify:track:5ECWPir1p7byQPfBrMfrN7","Big in Japan","spotify:artist:0xliTEbFfy5HQHvsTknTkX","Alphaville","spotify:album:3Pp6HVzCtzhYucPusBKb13","Top 100 80s","2014-12-14","1","39","232213","false","0","spotify:user:sebastianelisapfeifer","2017-12-29T13:40:46Z"
"spotify:track:1f1dnYum5WFGzza6sKV8KL","Under The Gun","spotify:artist:4HxBVyHaUa60eCSsJWxwWR","Sisters of Mercy","spotify:album:4gcUrLYtJEV4TPl9vvO0UF","A Slight Case Of Overbombing","1993","1","1","343026","false","0","spotify:user:sebastianelisapfeifer","2017-12-31T15:27:15Z"
"spotify:track:1nQRg9q9uwALGzouOX5OyQ","Radio Ga Ga - Remastered 2011","spotify:artist:1dfeR4HaWDbWqFHLkxsg1d","Queen","spotify:album:5RS9xkMuDmeVISqGDBmnSa","The Works (2011 Remaster)","1984-02-27","1","1","348226","false","77","spotify:user:sebastianelisapfeifer","2018-01-14T20:03:58Z"
"spotify:track:63oi8NBQSGPLy50s72jqY2","Borderline","spotify:artist:0Z1UczcSjwKNuv4HgdjH3b","The 69 Eyes","spotify:album:7h9JDNfFAG2OYhWmtpiTTU","X","2012-10-01","1","7","234120","false","0","spotify:user:sebastianelisapfeifer","2018-01-14T20:30:37Z"
"spotify:track:5WUlaGZEBgiVGC3ssrZB1Z","Framed In Blood - Remastered 2006","spotify:artist:0Z1UczcSjwKNuv4HgdjH3b","The 69 Eyes","spotify:album:5BBsWYaOIyd1J08nNvPkys","Blessed Be (Remastered 2006)","2009-05-20","1","1","225546","false","0","spotify:user:sebastianelisapfeifer","2018-01-18T14:19:09Z"
"spotify:track:2xStMW45qfOPKABhoyk4ZZ","Sinking","spotify:artist:7bu3H8JO7d0UbMoVzbo70s","The Cure","spotify:album:7zJzNs8eVgbkVVSQSwKRtx","The Head On The Door","1985-08-26","1","10","297506","false","35","spotify:user:sebastianelisapfeifer","2018-01-26T12:40:19Z"
"spotify:track:1Z1pFCLtQof3Qlq1ApMAQc","Boy Sinister","spotify:artist:0nGkRbjHNrPwbjseJ2pckm","The Merry Thoughts","spotify:album:7nOefMeAUUBtNmJ6ocvFaq","Second Generation","2011-06-07","1","4","210837","false","23","spotify:user:sebastianelisapfeifer","2018-01-28T19:53:41Z"
"spotify:track:0MpED5lINAluPXp1zoS0Zq","Pale Empress","spotify:artist:0nGkRbjHNrPwbjseJ2pckm","The Merry Thoughts","spotify:album:7LaYAOE7PbtbE8gTRyZgHL","New Alternatives II","1994","1","1","217333","false","36","spotify:user:sebastianelisapfeifer","2018-01-28T20:26:29Z"
"spotify:track:0Ov49Y2thXdL5OH6Ut3r5a","Second Generation","spotify:artist:0nGkRbjHNrPwbjseJ2pckm","The Merry Thoughts","spotify:album:7nOefMeAUUBtNmJ6ocvFaq","Second Generation","2011-06-07","1","2","396039","false","20","spotify:user:sebastianelisapfeifer","2018-02-02T19:49:16Z"
"spotify:track:7jA4agDnt1Oc6Fn2hifX0t","Bohemian Like You","spotify:artist:7siPLyFwRFYQkKgWKJ5Sod","The Dandy Warhols","spotify:album:6xQF1SfwVLRXTF1j5OZs5Y","Alternative","2008-04-28","1","5","208906","false","44","spotify:user:sebastianelisapfeifer","2018-02-05T12:11:53Z"
"spotify:track:05GGDhQNj5zEsZy12zotRF","The Hindu Times","spotify:artist:2DaxqgrOhkeH0fpeiQq2f4","Oasis","spotify:album:6GogwesMjE7yDWVORtMuUm","Heathen Chemistry","2002","1","1","226301","false","0","spotify:user:sebastianelisapfeifer","2018-02-05T13:55:26Z"
"spotify:track:6TA1tVt12Hl9Ggrz6J55U6","Man of Constant Sorrow","spotify:artist:6oGScNAdDsfnfY0N4y0Zls","Charm City Devils","spotify:album:5NQyuaIDPBzBAXPKX691VI","Sins","2012-07-31","1","3","223226","false","0","spotify:user:sebastianelisapfeifer","2018-02-07T09:47:01Z"
"spotify:track:1o5kUcODWoTo3mdCbLogtT","Light It Up","spotify:artist:10n5DVRlZbjbZ5ffpwpn6l","Rev Theory","spotify:album:5EgFhEPaTv1PmbTd46uTPG","Light It Up","2008-01-01","1","3","253626","false","51","spotify:user:sebastianelisapfeifer","2018-02-07T13:03:57Z"
"spotify:track:1Y9Pqm5KIHdCCEO0w8dDKR","I Love It Loud","spotify:artist:07XSN3sPlIlB2L2XNcTwJw","KISS","spotify:album:0kYWIkbOQuOyIahEYtZVN6","The Very Best Of Kiss","2002-01-01","1","18","254786","false","0","spotify:user:sebastianelisapfeifer","2018-02-22T14:30:10Z"
"spotify:track:0zeqKbySjKbfW5jyl3PMsW","About A Girl - Remastered","spotify:artist:6olE6TJLqED3rqDCT0FyPh","Nirvana","spotify:album:1TjncssmpzxUYTZic79o7T","Bleach: Deluxe Edition","1989-06-15","1","3","168160","false","0","spotify:user:sebastianelisapfeifer","2018-02-22T14:41:54Z"
"spotify:track:0ZfM5XfJTtFPhOxAERRnNY","The Look","spotify:artist:2SHhfs4BiDxGQ3oxqf0UHY","Roxette","spotify:album:1iI5YZkqNUV7VmrEi4uOP9","Look Sharp! (2009 Version)","1988-10-19","1","1","237320","false","6","spotify:user:sebastianelisapfeifer","2018-02-22T14:49:28Z"
"spotify:track:657O4nJxZktsNDvBimhZ0i","Summer's Almost Gone","spotify:artist:22WZ7M8sxp5THdruNY3gXt","The Doors","spotify:album:0qZTwrunzX3LG45PvRghmh","Waiting for the Sun","1968-07-03","1","4","199426","false","42","spotify:user:sebastianelisapfeifer","2018-02-23T08:41:34Z"
"spotify:track:1wsRitfRRtWyEapl0q22o8","Guerrilla Radio","spotify:artist:2d0hyoQ5ynDBnkvAbJKORj","Rage Against The Machine","spotify:album:2eia0myWFgoHuttJytCxgX","The Battle Of Los Angeles","1999-11-02","1","2","206200","true","71","spotify:user:sebastianelisapfeifer","2018-02-23T12:05:37Z"
"spotify:track:39shmbIHICJ2Wxnk1fPSdz","Should I Stay or Should I Go - Remastered","spotify:artist:3RGLhK1IP9jnYFH4BRFJBS","The Clash","spotify:album:1ZH5g1RDq3GY1OvyD0w0s2","Combat Rock (Remastered)","1982","1","3","188986","false","80","spotify:user:sebastianelisapfeifer","2018-02-23T12:16:32Z"
"spotify:track:6kZFIsYCBeuH0f1zGk1UoM","Simple Man","spotify:artist:4MVyzYMgTwdP7Z49wAZHx0","Lynyrd Skynyrd","spotify:album:57GMEh9tkmc1TGs4rcdVhN","(Pronounced 'Leh-'Nérd 'Skin-'Nérd) [Expanded Edition]","1973","1","4","357933","false","0","spotify:user:sebastianelisapfeifer","2018-02-23T12:49:38Z"
"spotify:track:2OEXqN9E4fr3v0tKDNmFMU","Radar Love","spotify:artist:72xnwCGF31iOuRh3l5JIwZ","Ghost Dance","spotify:album:1PCGiVts1SAXZljT1Ewju8","Valerian - The Complete Fantasy Playlist","2017-08-16","1","6","278390","false","0","spotify:user:sebastianelisapfeifer","2018-02-27T14:51:18Z"
"spotify:track:3XHAtjNIOHqr35qu9xPwNH","So Sure","spotify:artist:78OgxRnIdBCdFBmKhP2Fz2","Skeletal Family","spotify:album:6uiuucKurNcbu19yszkAaO","Best Of...","1983-01-01","1","10","420266","false","25","spotify:user:sebastianelisapfeifer","2018-02-27T15:07:00Z"
"spotify:track:2bA2N4TiXPyx7UwzQlypVP","She Cries Alone","spotify:artist:78OgxRnIdBCdFBmKhP2Fz2","Skeletal Family","spotify:album:6uiuucKurNcbu19yszkAaO","Best Of...","1983-01-01","1","5","318000","false","36","spotify:user:sebastianelisapfeifer","2018-02-27T15:07:04Z"
"spotify:track:2kEGUOJm4HA8Tai47IVxWs","Promised Land","spotify:artist:78OgxRnIdBCdFBmKhP2Fz2","Skeletal Family","spotify:album:2lcq5htyexGO1y1Wg91TWf","Futile Combat","1985-01-01","1","10","266573","true","15","spotify:user:sebastianelisapfeifer","2018-02-27T15:08:02Z"
"spotify:track:5CdbSPuZdIKFm5e0TUDJD8","When the Smoke Is Going Down - 2015 Remaster","spotify:artist:27T030eWyCQRmDyuvr1kxY","Scorpions","spotify:album:5FdpusvFzKwUmygqmgDzKG","Blackout","1982-03-29","1","9","231986","false","51","spotify:user:sebastianelisapfeifer","2018-03-03T17:04:33Z"
"spotify:track:71dRBSmaKMdaFZPeZlVzf5","You","spotify:artist:2yJwXpWAQOOl5XFzbCxLs9","Bad Religion","spotify:album:3efgo1fUo21py17Z7jGsle","No Control","1989","1","10","126520","true","60","spotify:user:sebastianelisapfeifer","2018-04-01T20:01:12Z"
"spotify:track:0mzqrv0bY7d5ECDfsRMUpf","The Press Corpse","spotify:artist:30sqtiTKIb1oDve0SdYayT","Anti-Flag","spotify:album:3B3gJszXnaDZMz8YVRZ1J2","For Blood And Empire","2006","1","2","200440","false","55","spotify:user:sebastianelisapfeifer","2018-04-01T20:02:29Z"
"spotify:track:6RJdYpFQwLyNfDc5FbjkgV","Stricken","spotify:artist:3TOqt5oJwL9BE2NG9MEwDa","Disturbed","spotify:album:0Te7OvzuUMnbsqCneIDUm6","Ten Thousand Fists","2005-09-19","1","5","245226","false","73","spotify:user:sebastianelisapfeifer","2018-04-01T20:03:41Z"
"spotify:track:2oiMNaVCul7qmMzpRStjCg","Land Of Confusion - Remastered 2007","spotify:artist:3CkvROUTQ6nRi9yQOcsB50","Genesis","spotify:album:5BDGtXKMQ6k267KX4PoGhP","Invisible Touch","1986-06-09","1","3","286320","false","65","spotify:user:sebastianelisapfeifer","2018-04-01T20:04:16Z"
"spotify:track:4eu8mVZODRF09VF3UJPeXi","Day of the Lords - Live","spotify:artist:432R46LaYsJZV2Gmc4jUV5","Joy Division","spotify:album:6NnLjK3TIAx58lkkfySfqn","Les Bains Douches 18 December 1979","2001","1","6","279506","false","16","spotify:user:sebastianelisapfeifer","2018-04-09T13:51:32Z"
"spotify:track:5xS9hkTGfxqXyxX6wWWTt4","Mary Jane's Last Dance","spotify:artist:4tX2TplrkIP4v05BNC903e","Tom Petty and the Heartbreakers","spotify:album:6E2lDnV61v2HJaNCjLgOIg","Greatest Hits","1993-11-16","1","18","272133","false","0","spotify:user:sebastianelisapfeifer","2018-04-09T14:23:35Z"
"spotify:track:1VNWaY3uNfoeWqb5U8x2QX","Lonely Day","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","spotify:album:3QxX3NbWyLlLG6lP1xveL3","Hypnotize","2005-11-22","1","11","167906","false","73","spotify:user:sebastianelisapfeifer","2018-04-10T08:38:10Z"
"spotify:track:64yrDBpcdwEdNY9loyEGbX","21 Guns","spotify:artist:7oPftvlwr6VrsViSDV7fJY","Green Day","spotify:album:1AHZd3C3S8m8fFrhFxyk79","21st Century Breakdown","2009-05-15","1","16","321093","false","77","spotify:user:sebastianelisapfeifer","2018-04-10T08:38:17Z"
"spotify:track:5qqabIl2vWzo9ApSC317sa","Wonderwall - Remastered","spotify:artist:2DaxqgrOhkeH0fpeiQq2f4","Oasis","spotify:album:1VW1MFNstaJuygaoTPkdCk","(What's The Story) Morning Glory? [Remastered]","1995-10-02","1","3","258773","false","80","spotify:user:sebastianelisapfeifer","2018-04-10T08:39:53Z"
"spotify:track:1Vhvnxuga7p5WDMLNmJnLD","The Pot & Kettle","spotify:artist:0w2KUuMj7dvP8dV4tzoltd","The Rumjacks","spotify:album:55HrJwddGzdqsLDjUNr1UL","Sleepin' Rough","2016-08-05","1","12","358253","false","49","spotify:user:sebastianelisapfeifer","2018-04-11T18:56:29Z"
"spotify:track:4LcBPS0aOSrQ4trRwFli3t","Airship Pirate","spotify:artist:0Wv385aRvyuQLODQLsT8Zl","Abney Park","spotify:album:1iBuW9kzM1oNMa8YIgjCuX","Lost Horizons","2008-04-17","1","1","242146","false","38","spotify:user:sebastianelisapfeifer","2018-04-14T07:38:14Z"
"spotify:track:0P8opaGei1hqbdcSVZQcCG","The Foggy Dew","spotify:artist:72RvmgEg2omdlMV9aExO6a","The Dubliners","spotify:album:17kdM63lbBiPHvYAN2x2Ex","The Best of the Dubliners - Irish Favorites","1967","1","9","203760","false","39","spotify:user:sebastianelisapfeifer","2018-04-14T07:55:35Z"
"spotify:track:7m0OBz7Y2xz3cyhB0uXiFx","Over It","spotify:artist:7iWiAD5LLKyiox2grgfmUT","Bullet For My Valentine","spotify:album:45BkR6MJzzgNNhZCdG0xjN","Over It","2018-04-02","1","1","227864","false","0","spotify:user:sebastianelisapfeifer","2018-05-15T12:59:27Z"
